iteration,game_nr,division,date,home,away,home_goals,away_goals
88,4,1,2025-09-06,Finland,Serbia,72.710491,101.65549
89,1,1,2025-09-06,Turkey,Sweden,79.719949,83.546296
89,2,1,2025-09-06,Germany,Portugal,95.651721,68.029265
89,3,1,2025-09-06,Latvia,Lithuania,99.522617,83.276252
89,4,1,2025-09-06,Finland,Serbia,80.867789,94.169965
90,1,1,2025-09-06,Turkey,Sweden,71.996419,58.56375
90,2,1,2025-09-06,Germany,Portugal,96.467768,75.674963
90,3,1,2025-09-06,Latvia,Lithuania,103.92066,80.632415
90,4,1,2025-09-06,Finland,Serbia,99.540807,99.860191
91,1,1,2025-09-06,Turkey,Sweden,78.34378,78.351431
91,2,1,2025-09-06,Germany,Portugal,81.901635,36.657372
91,3,1,2025-09-06,Latvia,Lithuania,71.101197,77.635999
91,4,1,2025-09-06,Finland,Serbia,59.315319,83.080151
92,1,1,2025-09-06,Turkey,Sweden,101.84459,98.864752
92,2,1,2025-09-06,Germany,Portugal,101.76251,60.005211
92,3,1,2025-09-06,Latvia,Lithuania,103.19781,78.773827
92,4,1,2025-09-06,Finland,Serbia,77.402074,100.69006
93,1,1,2025-09-06,Turkey,Sweden,90.697853,97.244496
93,2,1,2025-09-06,Germany,Portugal,92.796347,74.602244
93,3,1,2025-09-06,Latvia,Lithuania,85.785262,85.603384
93,4,1,2025-09-06,Finland,Serbia,107.07419,104.37847
94,1,1,2025-09-06,Turkey,Sweden,95.412698,80.460116
94,2,1,2025-09-06,Germany,Portugal,98.501799,65.132687
94,3,1,2025-09-06,Latvia,Lithuania,99.315478,91.818938
94,4,1,2025-09-06,Finland,Serbia,84.228837,89.827565
95,1,1,2025-09-06,Turkey,Sweden,91.981951,93.917182
95,2,1,2025-09-06,Germany,Portugal,96.559853,55.822524
95,3,1,2025-09-06,Latvia,Lithuania,91.714239,93.994247
95,4,1,2025-09-06,Finland,Serbia,85.950169,98.578465
96,1,1,2025-09-06,Turkey,Sweden,103.02111,90.853314
96,2,1,2025-09-06,Germany,Portugal,100.07926,69.238713
96,3,1,2025-09-06,Latvia,Lithuania,101.57571,104.12774
96,4,1,2025-09-06,Finland,Serbia,87.408865,80.033807
97,1,1,2025-09-06,Turkey,Sweden,87.184009,105.12984
97,2,1,2025-09-06,Germany,Portugal,86.353852,56.267176
97,3,1,2025-09-06,Latvia,Lithuania,76.591974,70.494509
97,4,1,2025-09-06,Finland,Serbia,101.34033,114.0651
98,1,1,2025-09-06,Turkey,Sweden,70.50983,88.530382
98,2,1,2025-09-06,Germany,Portugal,72.010144,59.552325
98,3,1,2025-09-06,Latvia,Lithuania,81.721964,71.175303
98,4,1,2025-09-06,Finland,Serbia,79.589896,86.910189
99,1,1,2025-09-06,Turkey,Sweden,88.254618,62.87967
99,2,1,2025-09-06,Germany,Portugal,103.5933,71.195693
99,3,1,2025-09-06,Latvia,Lithuania,95.246186,85.218333
99,4,1,2025-09-06,Finland,Serbia,92.6781,90.295499
100,1,1,2025-09-06,Turkey,Sweden,73.92598,81.63418
100,2,1,2025-09-06,Germany,Portugal,95.258077,76.232856
100,3,1,2025-09-06,Latvia,Lithuania,90.643793,80.026233
100,4,1,2025-09-06,Finland,Serbia,94.308191,100.94665
101,1,1,2025-09-06,Turkey,Sweden,95.316708,85.083111
101,2,1,2025-09-06,Germany,Portugal,89.496594,53.106885
101,3,1,2025-09-06,Latvia,Lithuania,83.317383,92.48444
101,4,1,2025-09-06,Finland,Serbia,90.623225,88.724384
102,1,1,2025-09-06,Turkey,Sweden,91.474187,67.224213
102,2,1,2025-09-06,Germany,Portugal,103.91125,60.254025
102,3,1,2025-09-06,Latvia,Lithuania,92.041832,69.482411
102,4,1,2025-09-06,Finland,Serbia,105.73264,101.59988
103,1,1,2025-09-06,Turkey,Sweden,97.691476,77.974049
103,2,1,2025-09-06,Germany,Portugal,73.57705,63.471366
103,3,1,2025-09-06,Latvia,Lithuania,90.890637,88.091151
103,4,1,2025-09-06,Finland,Serbia,76.543672,100.93233
104,1,1,2025-09-06,Turkey,Sweden,91.913619,79.895184
104,2,1,2025-09-06,Germany,Portugal,93.437297,74.031329
104,3,1,2025-09-06,Latvia,Lithuania,71.639679,87.056715
104,4,1,2025-09-06,Finland,Serbia,93.151293,92.321219
105,1,1,2025-09-06,Turkey,Sweden,87.697251,80.12159
105,2,1,2025-09-06,Germany,Portugal,94.294537,58.667091
105,3,1,2025-09-06,Latvia,Lithuania,96.641181,66.415209
105,4,1,2025-09-06,Finland,Serbia,90.647096,86.98813
106,1,1,2025-09-06,Turkey,Sweden,90.338857,83.025037
